"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","WRN","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The kernel achieved 0% of this device's fp32 peak performance and 28% of its fp64 peak performance. If Compute Workload Analysis determines that this kernel is fp64 bound, consider using 32-bit precision floating point operations to improve its performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis."
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","WRN","The achieved fp64 performance is 28% lower than the fp64 pipeline utilization. Check the Instruction Statistics section to see if using fused instructions can benefit this kernel."
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0.18",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0.18",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Compute Workload Analysis","Issue Slots Busy","%","4.53",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0.18",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Compute Workload Analysis","SM Busy","%","56.61",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","FP64 is the highest-utilized pipeline (56.6%) based on active cycles, taking into account the rates of its different instructions. It executes 64-bit floating point operations. It is well-utilized, but should not be a bottleneck."
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Memory Workload Analysis","Memory Throughput","Gbyte/second","179.27",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Memory Workload Analysis","Mem Busy","%","43.80",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Memory Workload Analysis","Max Bandwidth","%","95.61",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Memory Workload Analysis","L1/TEX Hit Rate","%","43.39",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"1","30023","QuantC","127.0.0.1","apply_H_kernel(double *, unsigned long, int)","1","7","(256, 1, 1)","(262144, 1, 1)","0","8.6","Memory Workload Analysis","L2 Compression Ratio","","0",
